ID,H,G,Epoch,MeanAnomaly,ArgPerihelion,LongAscNode,Inclination,Eccentricity,MeanMotion,SemiMajorAxis,Uncertainty,Reference,NObs,NOppositions,ObsStart,ObsEnd,RMS,CoarsePerturbers,PrecisePerturbers,Computer,ReadableDesignation,LastObsDate
K14Ho2X,21.03,0.15,K2555,14.11471,321.93662,296.19041,3.62096,0.1833174,0.27810923,2.3244798,9,MPO885231,15.0,1,4,ays,0.27,M-v,3Ek,MPCLINUX,2014 HX502,20140502
K14Ho6X,17.95,0.15,K2555,103.88949,134.27039,300.79385,8.2279,0.0367668,0.16826031,3.249488,8,MPO885243,15.0,1,4,ays,0.24,M-v,3Ek,MPCLINUX,2014 HX506,20140502
K14Hp0Y,18.99,0.15,K2555,350.09059,291.08704,327.71077,8.99296,0.2062995,0.18315398,3.0708491,8,MPO885256,17.0,1,4,ays,0.3,M-v,3Ek,MPCLINUX,2014 HY510,20140502
K14Hp5A,20.2,0.15,K2555,172.25057,265.5019,335.34138,6.05065,0.0855647,0.22512627,2.6762002,7,MPO885269,12.0,1,4,ays,0.44,M-v,3Ek,MPCLINUX,2014 HA515,20140502
K14Hp9A,18.53,0.15,K2555,78.46994,156.45134,332.80048,9.55693,0.0693508,0.17798708,3.1299957,5,E2025-L68,22.0,2,2014,024,0.41,M-v,3Ek,MPCLINUX,2014 HA519,20240119
K14Hq3B,18.54,0.15,K2555,347.20899,354.44226,274.19515,10.55831,0.0339059,0.18534658,3.0465829,7,MPO885294,13.0,1,7,ays,0.59,M-v,3Ek,MPCLINUX,2014 HB523,20140505
K14Hq7C,18.55,0.15,K2555,80.73249,253.40902,139.93163,4.30216,0.1878216,0.24428053,2.5344096,0,E2025-NA0,43.0,6,2013,025,0.33,M-v,3Ek,Veres,2014 HC527,20250103
K14Hr1F,19.36,0.15,K2555,18.18191,128.37145,59.38403,8.36171,0.1896117,0.26963877,2.3729094,1,E2025-KB8,26.0,3,2014,025,0.39,M-v,3Ek,MPCLINUX,2014 HF531,20250527
K14J08X,18.82,0.15,K2555,19.43966,209.04916,71.07603,6.33029,0.1401903,0.28406108,2.2918959,0,E2025-M51,83.0,8,2007,022,0.47,M-v,3Ek,Bell,2014 JX8,20221126
K14J25B,19.0,0.15,K2555,322.04387,165.45425,187.15061,22.37745,0.082359,0.37935494,1.8899003,0,MPO599521,56.0,6,1999,020,0.3,M-v,38h,Rudenko,2014 JB25,20201119
K14J41M,18.03,0.15,K2555,157.10773,60.46582,218.23172,5.12047,0.1321151,0.22749512,2.6575901,0,MPO893456,63.0,6,2014,024,0.34,M-v,3Ek,MPCLINUX,2014 JM41,20241129
K14J56Z,16.47,0.15,K2555,354.26147,189.35696,65.61406,29.09191,0.2090509,0.19203505,2.9754252,2,E2024-H40,51.0,4,2014,024,0.38,M-v,3Ek,MPCLINUX,2014 JZ56,20240419
K14J74H,18.17,0.15,K2555,151.9536,208.67396,60.19612,1.99803,0.1968924,0.2230527,2.6927605,0,MPO687023,62.0,6,2005,022,0.47,M-v,3Ek,MPCLINUX,2014 JH74,20220209
K14J87S,17.01,0.15,K2555,37.06318,217.53671,82.03888,13.21907,0.1126613,0.20058295,2.8902808,0,MPO740446,77.0,6,2009,023,0.45,M-v,3Ek,MPCLINUX,2014 JS87,20230326
K14J96K,18.61,0.15,K2555,238.97992,47.27526,189.19893,5.37374,0.1855173,0.23868839,2.5738418,2,MPO781785,52.0,4,2014,023,0.3,M-v,3Ek,MPCLINUX,2014 JK96,20230913
K14JA1O,18.01,0.15,K2555,234.94724,37.79996,110.51805,6.1196,0.1189255,0.22122109,2.7076032,0,MPO750185,51.0,7,2014,023,0.33,M-v,3Ek,MPCLINUX,2014 JO101,20230527
K14JA7L,16.85,0.15,K2555,333.17689,21.6113,259.01253,8.27171,0.0657037,0.18493915,3.0510558,0,E2024-J18,79.0,6,2010,024,0.28,M-v,3Ek,MPCLINUX,2014 JL107,20240501
K14JB3S,17.81,0.15,K2555,335.7983,250.56884,193.74671,21.53856,0.0548197,0.23012493,2.6373045,0,E2024-TL3,73.0,6,2003,024,0.45,M-v,3Ek,MPCLINUX,2014 JS113,20241009
K14JB8X,18.36,0.15,K2555,11.25074,88.36559,86.44964,8.76848,0.062873,0.25695474,2.4503698,0,MPO918701,70.0,8,2008,025,0.4,M-v,3Ek,MPCLINUX,2014 JX118,20250427
K14JC3V,18.5,0.15,K2555,218.4881,349.48028,285.56261,3.1989,0.1718545,0.24117999,2.5560844,1,MPO781787,28.0,4,2014,023,0.1,M-v,3Ek,MPCLINUX,2014 JV123,20231017
K14JC9B,19.5,0.15,K2555,161.72514,258.22783,252.44064,5.26291,0.137625,0.29346219,2.2426833,0,MPO918701,58.0,4,2014,024,0.19,M-v,3Ek,MPCLINUX,2014 JB129,20240503
K14JD3T,18.1,0.15,K2555,242.34935,317.08048,204.65959,11.66888,0.2293205,0.2289003,2.6467026,3,MPO678072,24.0,2,2014,018,0.31,M-v,38h,Veres,2014 JT133,20180421
K14JD8B,18.06,0.15,K2555,182.70221,306.05639,227.70449,12.57975,0.1389224,0.21477634,2.7615003,2,MPO750185,34.0,2,2014,023,0.27,M-v,3Ek,MPCLINUX,2014 JB138,20230425
K14JE2H,17.85,0.15,K2555,235.17997,350.74131,268.4495,11.84212,0.2552162,0.23485214,2.6017947,1,MPO781788,31.0,4,2010,023,0.28,M-v,3Ek,MPCLINUX,2014 JH142,20231017
K14JE6N,19.6,0.15,K2555,154.47328,47.56471,39.96378,23.3478,0.0952655,0.36568137,1.9367229,3,MPO770737,42.0,2,2014,023,0.24,M-v,3Ek,MPCLINUX,2014 JN146,20231117
K14JF0Z,18.98,0.15,K2555,48.35931,294.93584,28.45165,13.41255,0.088825,0.21105722,2.7938467,8,E2025-NA0,7.0,1,4,ays,0.21,M-v,3Ek,Veres,2014 JZ150,20140506
K14JF5E,17.28,0.15,K2555,308.83113,171.63819,84.20324,9.73285,0.0647721,0.17067813,3.2187269,0,MPO912887,39.0,6,2014,025,0.44,M-v,3Ek,MPCLINUX,2014 JE155,20250330
K14K11J,19.07,0.15,K2555,306.46479,181.41639,120.47769,1.99494,0.1466704,0.26837485,2.3803537,0,E2025-M81,47.0,6,2011,025,0.32,M-v,3Ek,MPCLINUX,2014 KJ11,20250622
K14K26N,17.54,0.15,K2555,75.93217,90.96226,114.28704,5.3102,0.1469308,0.19279792,2.9675712,0,MPO845478,97.0,6,2013,024,0.38,M-v,3Ek,MPCLINUX,2014 KN26,20240608
K14K41Q,19.14,0.15,K2555,23.75084,29.48574,218.69293,1.75222,0.1573225,0.27736208,2.3286523,0,E2025-N53,53.0,5,2003,025,0.62,M-v,3Ek,MPCLINUX,2014 KQ41,20250706
K14K55C,16.97,0.15,K2555,301.23275,112.47983,215.29537,12.45452,0.2161341,0.18289673,3.073728,0,E2025-MF8,94.0,8,2010,025,0.34,M-v,3Ek,MPCLINUX,2014 KC55,20250629
K14K71G,18.73,0.15,K2555,108.23948,146.64655,91.2888,8.35628,0.2254477,0.29601371,2.2297774,0,MPO845479,97.0,4,2014,024,0.98,M-v,3Ek,MPCLINUX,2014 KG71,20240701
K14K87E,18.81,0.15,K2555,150.33797,56.97463,164.7104,11.19404,0.3062545,0.21447606,2.7640772,9,MPO630349,11.0,1,6,ays,0.2,M-v,3Ek,Pan,2014 KE87,20140530
K14KA3R,18.07,0.15,K2555,178.4104,356.71448,253.17741,13.07109,0.2084611,0.22499193,2.6772654,0,E2024-V28,53.0,7,2010,024,0.46,M-v,3Ek,MPCLINUX,2014 KR103,20241102
K14KB7H,17.17,0.15,K2555,280.85908,166.20028,269.69508,10.02147,0.0492537,0.21903913,2.7255547,0,MPO750185,111.0,6,2014,023,0.9,M-v,3Ek,MPCLINUX,2014 KH117,20230423
K14KC2M,14.0,0.15,K2555,232.29045,253.24649,27.90919,27.55062,0.4237718,0.06252678,6.2867379,1,MPO554543,33.0,3,2014,017,0.12,M-v,38h,Veres,2014 KM122,20171022
K14KC8V,17.69,0.15,K2555,250.35291,111.61853,72.42779,13.58556,0.1084617,0.22982131,2.6396267,0,E2024-U45,80.0,7,2014,024,0.45,M-v,3Ek,MPCLINUX,2014 KV128,20241022
K14KD4S,19.21,0.15,K2555,33.67807,142.85248,56.26993,6.98062,0.2474603,0.27213397,2.3583823,1,E2023-W66,38.0,3,2014,023,0.32,M-v,3Ek,MPCLINUX,2014 KS134,20231119
K14KD9V,18.09,0.15,K2555,162.83429,166.90805,85.36602,13.36803,0.0839417,0.22385518,2.6863212,1,E2024-RS5,30.0,4,2014,024,0.6,M-v,3Ek,MPCLINUX,2014 KV139,20240911
K14KE5N,17.73,0.15,K2555,277.81834,128.66352,222.9229,11.45207,0.0176964,0.19249678,2.9706654,0,MPO703727,49.0,6,2006,021,0.52,M-v,3Ek,MPCLINUX,2014 KN145,20211028
K14KE9Z,18.12,0.15,K2555,134.67952,244.65782,330.93493,2.72883,0.0334228,0.21069737,2.7970268,0,MPO740451,35.0,6,2001,023,0.17,M-v,3Ek,MPCLINUX,2014 KZ149,20230326
K14KF4F,17.98,0.15,K2555,205.02422,322.84158,344.23494,5.99651,0.3087524,0.24308678,2.5427002,2,E2023-W29,38.0,3,2014,023,0.27,M-v,3Ek,MPCLINUX,2014 KF154,20231119
K14KF8X,17.95,0.15,K2555,56.35877,265.71899,357.85591,1.65352,0.0181471,0.20330313,2.8644418,0,MPO734471,33.0,6,1999,023,0.21,M-v,3Ek,MPCLINUX,2014 KX158,20230316
K14KG2Z,17.95,0.15,K2555,105.61089,85.20807,179.92917,4.0938,0.0639022,0.21041815,2.7995007,0,E2024-Q55,43.0,6,2014,024,0.53,M-v,3Ek,MPCLINUX,2014 KZ162,20240827
K14KG7P,18.57,0.15,K2555,153.82364,352.87093,201.16389,8.08382,0.0944549,0.2116978,2.7882079,3,MPO810554,25.0,3,2009,018,0.25,M-v,3Ek,Veres,2014 KP167,20180211
K14KH1Y,17.73,0.15,K2555,352.32476,345.22124,239.9241,14.12851,0.2181988,0.17439231,3.1728618,2,E2025-KC9,25.0,3,2014,025,0.47,M-v,3Ek,MPCLINUX,2014 KY171,20250528
K14L02M,18.82,0.15,K2555,203.1164,35.34147,194.93629,3.10445,0.191223,0.22934903,2.6432492,4,MPO781795,28.0,3,2014,023,0.22,M-v,3Ek,Veres,2014 LM2,20230806
K14L16L,17.96,0.15,K2555,238.6916,120.66568,91.00458,14.30497,0.2110718,0.2348062,2.6021341,0,E2023-Q57,104.0,4,2014,023,0.85,M-v,3Ek,MPCLINUX,2014 LL16,20230820
K14L33C,17.59,0.15,K2555,46.82738,120.7847,133.5222,6.17886,0.2113808,0.19201497,2.9756327,0,MPO845481,99.0,6,2004,024,0.87,M-v,3Ek,MPCLINUX,2014 LC33,20240701
K14L39E,18.33,0.15,K2555,349.49356,228.13638,81.14264,25.18078,0.2059205,0.27389287,2.3482747,1,E2021-N02,39.0,2,2014,021,0.57,M-v,3Ek,MPCLINUX,2014 LE39,20210630
K14M00V,18.81,0.15,K2555,308.98061,264.18337,107.57688,23.4752,0.1190044,0.37380893,1.9085473,1,E2024-GB3,61.0,5,2012,024,0.5,M-v,3Ek,MPCLINUX,2014 MV,20240409
K14M18A,25.5,0.15,K2555,194.23422,44.62705,86.82363,6.15991,0.2987934,1.20085874,0.8766134,7,MPO298943,16.0,1,9,ays,0.24,M-v,3Eh,MPCADO,2014 MA18,20140703
K14M34A,17.0,0.15,K2555,345.88701,223.02161,137.32442,12.74853,0.1549052,0.18491885,3.0512791,0,MPO687041,58.0,5,2006,022,0.22,M-v,38h,Veres,2014 MA34,20220205
K14M51X,18.18,0.15,K2555,181.27455,169.98531,124.99108,15.14463,0.1759924,0.22860051,2.649016,0,MPO770778,42.0,5,2014,023,0.24,M-v,3Ek,MPCLINUX,2014 MX51,20231015
K14M65U,17.5,0.15,K2555,304.3644,211.76038,134.63499,18.21073,0.2131994,0.1749663,3.1659188,0,E2021-N14,24.0,4,2014,020,0.24,M-v,38h,Veres,2014 MU65,20200925
K14M77X,18.57,0.15,K2555,143.00246,254.23224,74.52541,3.64884,0.1099114,0.22580542,2.6708314,1,E2023-Y46,43.0,4,2014,023,0.27,M-v,3Ek,MPCLINUX,2014 MX77,20230907
K14M84U,18.04,0.15,K2555,114.39874,270.12721,54.77514,14.80593,0.205805,0.21722019,2.740749,2,MPO893463,35.0,3,2014,024,0.24,M-v,3Ek,MPCLINUX,2014 MU84,20241126
K14M90B,16.82,0.15,K2555,246.45397,45.75546,335.71862,15.79531,0.114505,0.17185017,3.2040754,0,MPO733132,61.0,7,2012,023,0.3,M-v,3Ek,MPCLINUX,2014 MB90,20230122
K14M95X,18.63,0.15,K2555,330.6146,97.09825,213.14109,13.4718,0.1912635,0.26783699,2.3835395,0,MPO733132,43.0,6,2007,022,0.38,M-v,3El,MPCLINUX,2014 MX95,20221116
K14MA1A,17.48,0.15,K2555,120.81293,192.78144,84.57414,10.41419,0.0955783,0.20371385,2.8605904,0,E2024-TO9,59.0,7,2014,024,0.34,M-v,3Ek,MPCLINUX,2014 MA101,20241007
K14MA5T,18.45,0.15,K2555,166.62677,245.77216,93.38636,28.1257,0.2785089,0.23058993,2.6337577,1,E2023-W29,26.0,3,2014,023,0.24,M-v,3Ek,MPCLINUX,2014 MT105,20231118
K14N06V,18.97,0.15,K2555,69.20409,32.41118,250.17887,4.16873,0.1075699,0.2891276,2.2650425,0,MPO845485,41.0,6,2013,024,0.34,M-v,3Ek,MPCLINUX,2014 NV6,20240701
K14N20C,17.49,0.15,K2555,101.10156,187.63043,146.33062,30.63576,0.1824257,0.21216255,2.7841346,2,MPO893464,45.0,2,2014,024,0.3,M-v,3Ek,MPCLINUX,2014 NC20,20241227
K14N33K,17.82,0.15,K2555,47.81277,100.33417,247.76378,5.46401,0.1089245,0.2040022,2.8578942,1,E2024-SF9,48.0,4,2014,024,0.33,M-v,3Ek,MPCLINUX,2014 NK33,20240929
K14N47S,18.01,0.15,K2555,197.28297,80.62488,183.1807,14.3807,0.2124743,0.22545695,2.6735828,0,E2025-N09,89.0,7,2010,023,0.47,M-v,3Ek,Bell,2014 NS47,20231017
K14N64C,19.99,0.15,K2555,109.63772,9.68583,17.02819,22.69944,0.6369278,0.30581932,2.1818561,1,MPO740456,41.0,3,2002,015,0.17,M-v,3Ek,MPCLINUX,2014 NC64,20150320
K14N74A,19.73,0.15,K2555,141.53893,213.90501,55.29891,7.8231,0.2725302,0.30370378,2.1919766,0,E2024-RS5,39.0,5,2004,024,0.38,M-v,3Ek,MPCLINUX,2014 NA74,20240911
K14N78Z,18.18,0.15,K2555,110.1761,44.29065,338.31942,12.26095,0.1494667,0.22413374,2.684095,1,MPO781806,61.0,4,2014,023,0.29,M-v,3Ek,MPCLINUX,2014 NZ78,20231113
K14N84R,17.7,0.15,K2555,0.54528,235.76972,72.40913,2.40343,0.0812168,0.18331169,3.0690876,3,E2020-V02,20.0,2,2014,020,0.11,M-v,38h,Veres,2014 NR84,20200922
K14N89N,17.3,0.15,K2555,9.46999,298.32151,344.2982,15.45049,0.126967,0.1782448,3.1269779,2,E2021-N14,21.0,2,2013,014,0.08,M-v,38h,Veres,2014 NN89,20140825
K14N94G,19.41,0.15,K2555,270.56039,53.96088,253.44975,6.81071,0.1853498,0.25251791,2.4789889,2,MPO715811,23.0,3,2014,022,0.36,M-v,3El,Veres,2014 NG94,20220916
K14N98Q,18.05,0.15,K2555,31.46652,216.73497,78.18488,2.57705,0.2204742,0.19099319,2.986236,3,MPO838822,27.0,2,2014,024,0.2,M-v,3Ek,MPCLINUX,2014 NQ98,20240706
K14O08Q,17.04,0.15,K2555,121.95086,241.14428,285.56911,8.11625,0.0564041,0.18111275,3.0938792,0,E2025-M81,73.0,7,2012,025,0.42,M-v,3Ek,MPCLINUX,2014 OQ8,20250622
K14O22B,19.84,0.15,K2555,147.85089,6.51455,303.83328,0.27254,0.3195103,0.22135471,2.7065135,3,MPO869775,45.0,2,2014,023,0.34,M-v,3Ek,MPCLINUX,2014 OB22,20230920
K14O32P,17.74,0.15,K2555,192.69311,246.40927,325.81668,7.47003,0.1464142,0.21280744,2.7785071,1,E2024-RG0,46.0,5,2013,024,0.42,M-v,3Ek,MPCLINUX,2014 OP32,20240906
K14O43M,18.1,0.15,K2555,241.46728,168.79067,122.9139,8.37536,0.1354581,0.24267325,2.5455879,1,MPO912897,37.0,4,2010,025,0.37,M-v,3Ek,MPCLINUX,2014 OM43,20250220
K14O53G,19.2,0.15,K2555,96.82933,43.89832,303.86161,5.79853,0.2075688,0.30562679,2.1827723,0,MPO893467,63.0,5,2006,024,0.36,M-v,3Ek,MPCLINUX,2014 OG53,20241203
K14O66A,17.5,0.15,K2555,266.60686,247.43044,121.13433,6.14223,0.2222423,0.16868387,3.244046,0,E2020-T75,77.0,5,2003,020,0.18,M-v,38h,MPCLINUX,2014 OA66,20201010
K14O78Z,18.19,0.15,K2555,69.80842,297.56093,31.88369,5.51922,0.1750098,0.20611049,2.838372,0,MPO906722,58.0,6,2000,024,0.36,M-v,3Ek,MPCLINUX,2014 OZ78,20241010
K14O90Z,18.89,0.15,K2555,314.22566,181.51105,167.31561,5.23976,0.2539486,0.26957531,2.3732818,0,MPO640488,60.0,4,2007,021,0.75,M-v,3Ek,MPCLINUX,2014 OZ90,20210701
K14OA2G,18.98,0.15,K2555,8.27057,356.51584,337.04139,5.52295,0.2216524,0.27777838,2.3263252,0,MPO660261,81.0,3,2007,021,0.68,M-v,3Ek,MPCLINUX,2014 OG102,20211003
K14OB3A,19.24,0.15,K2555,291.4299,201.93756,179.47222,1.18737,0.197485,0.27180261,2.3602987,0,MPO733138,38.0,5,2006,022,0.4,M-v,3El,MPCLINUX,2014 OA113,20221224
K14OC3Y,17.85,0.15,K2555,17.73672,0.12407,322.54317,2.67264,0.1144485,0.19182908,2.9775548,1,MPO750185,25.0,5,2004,023,0.15,M-v,3Ek,MPCLINUX,2014 OY123,20230421
K14OD4X,19.73,0.15,K2555,8.62381,228.90412,51.58389,2.00845,0.1837184,0.27282894,2.3543756,0,E2025-O36,34.0,4,2014,025,0.48,M-v,3Ek,MPCLINUX,2014 OX134,20250720
K14OE4R,18.18,0.15,K2555,147.55078,103.75898,267.42855,1.1597,0.2328031,0.23128877,2.6284498,0,MPO906723,113.0,6,2006,025,0.74,M-v,3Ek,MPCLINUX,2014 OR144,20250219
K14OF4A,19.24,0.15,K2555,309.20082,220.41178,107.06487,8.91563,0.1641983,0.26610165,2.3938908,7,MPO810559,15.0,1,27,ays,0.14,M-v,3Ek,Veres,2014 OA154,20140823
K14OG5G,17.24,0.15,K2555,20.95908,281.72668,328.4596,12.45646,0.2060533,0.17873156,3.1212979,0,E2025-N01,53.0,8,2013,025,0.3,M-v,3Ek,MPCLINUX,2014 OG165,20250630
K14OH5G,17.2,0.15,K2555,225.39588,322.67028,104.75208,12.66465,0.1202698,0.17818539,3.1276728,0,MPO740462,59.0,7,2010,023,0.3,M-v,3Ek,MPCLINUX,2014 OG175,20230319
K14OI9R,18.95,0.15,K2555,167.92371,147.56709,148.88184,5.20563,0.2733721,0.31126584,2.1563293,0,MPO893470,160.0,4,2014,023,0.84,M-v,3Ek,MPCLINUX,2014 OR189,20230417
K14OK5T,17.32,0.15,K2555,286.86647,256.03181,122.79348,26.3765,0.2955618,0.17371199,3.1811406,1,E2025-KB8,34.0,3,2010,022,0.77,M-v,3Ek,MPCLINUX,2014 OT205,20220209
K14OL7J,17.56,0.15,K2555,103.41963,216.13693,48.55373,7.04222,0.0551719,0.20122569,2.8841229,0,MPO750185,55.0,7,2010,023,0.37,M-v,3Ek,MPCLINUX,2014 OJ217,20230525
K14OM7U,19.32,0.15,K2555,130.33123,251.65383,40.6494,4.15917,0.20744,0.30363294,2.1923175,0,E2024-V28,40.0,4,2011,024,0.34,M-v,3Ek,MPCLINUX,2014 OU227,20241102
K14OO2E,17.08,0.15,K2555,104.27803,206.17572,319.94863,13.20127,0.0086723,0.17355607,3.1830455,0,E2024-J40,48.0,7,2006,024,0.52,M-v,3Ek,MPCLINUX,2014 OE242,20240502
K14OP3W,19.09,0.15,K2555,134.32789,2.23045,326.61039,9.19308,0.2884942,0.22043879,2.7140053,2,MPO781816,35.0,2,2014,023,0.08,M-v,3Ek,MPCLINUX,2014 OW253,20230917
K14OQ4F,18.35,0.15,K2555,176.34037,337.11508,345.2011,7.81018,0.1670502,0.23010317,2.6374707,3,MPO770835,34.0,2,2014,023,0.17,M-v,3Ek,Veres,2014 OF264,20231105
K14OR5S,17.67,0.15,K2555,26.8183,16.9042,44.61636,9.31413,0.1696913,0.21220002,2.7838069,0,MPO900153,116.0,6,2010,025,0.75,M-v,3Ek,MPCLINUX,2014 OS275,20250103
K14OS5Z,17.44,0.15,K2555,37.00415,340.5499,11.07583,9.40192,0.142641,0.19858777,2.9096074,0,E2024-TA7,49.0,5,2014,024,0.43,M-v,3Ek,MPCLINUX,2014 OZ285,20241005
K14OT7X,17.77,0.15,K2555,198.71513,309.88878,338.73301,14.24679,0.2882583,0.22512433,2.6762156,1,E2023-XA2,63.0,6,2005,023,0.32,M-v,3Ek,MPCLINUX,2014 OX297,20231205
K14OU8X,19.0,0.15,K2555,44.98042,330.51105,299.00243,4.94865,0.2084582,0.28028094,2.3124571,2,MPO714169,35.0,2,2014,021,0.16,M-v,3Ek,Veres,2014 OX308,20210810
K14OV9M,17.0,0.15,K2555,307.89597,202.30543,117.29206,12.6401,0.1035742,0.17315979,3.1879,0,MPO663880,38.0,5,2014,021,0.33,M-v,38h,Veres,2014 OM319,20211202
K14OX1E,17.91,0.15,K2555,305.26344,73.06308,301.954,7.38357,0.1354668,0.18268787,3.0760702,0,MPO687061,28.0,4,2009,022,0.64,M-v,3Ek,MPCLINUX,2014 OE331,20220127
K14OY2G,17.7,0.15,K2555,169.50831,263.0748,128.23778,26.82587,0.1846867,0.2403108,2.5622443,0,MPO544171,62.0,6,2008,020,0.24,M-v,38h,MPCLINUX,2014 OG342,20200228
K14OZ4T,19.74,0.15,K2555,128.53591,110.57188,157.81411,3.97796,0.2472584,0.30114298,2.2043855,2,E2024-SD9,33.0,3,2014,024,0.33,M-v,3Ek,MPCLINUX,2014 OT354,20240928
K14Oa5X,17.9,0.15,K2555,91.15245,226.93485,142.28551,10.55497,0.2550174,0.21318118,2.7752587,1,MPO544173,45.0,3,2014,019,0.2,M-v,38h,Rudenko,2014 OX365,20191105
K14Oc1B,18.3,0.15,K2555,113.92767,46.26293,286.42667,7.0267,0.292379,0.21561968,2.754295,2,MPO554558,37.0,2,2014,019,0.15,M-v,38h,Veres,2014 OB381,20191128
K14Od5S,19.75,0.15,K2555,63.66086,48.84654,323.56166,19.32774,0.0275791,0.39289618,1.8462231,0,E2024-SD9,49.0,4,2014,024,0.39,M-v,3Ek,MPCLINUX,2014 OS395,20240928
K14Oe4Q,17.09,0.15,K2555,283.64994,199.78703,177.30168,8.75218,0.1322631,0.17441389,3.1726001,0,E2025-MA1,72.0,5,2003,025,0.31,M-v,3Ek,MPCLINUX,2014 OQ404,20250624
K14Of5K,17.88,0.15,K2555,108.43443,270.03977,71.83303,6.06218,0.1711633,0.21008252,2.8024816,0,MPO893474,70.0,6,2005,024,0.35,M-v,3Ek,MPCLINUX,2014 OK415,20241222
K14Og0R,19.1,0.15,K2555,334.94873,195.90308,154.41646,3.57043,0.2070861,0.27297676,2.3535256,4,MPO519494,19.0,1,50,ays,0.17,M-v,38h,Veres,2014 OR420,20140918
K14Og5A,18.38,0.15,K2555,74.0593,255.03974,79.04662,5.36031,0.2024724,0.20553086,2.8437059,2,MPO893474,46.0,3,2014,024,0.27,M-v,3Ek,MPCLINUX,2014 OA425,20241109
K14Og9K,17.95,0.15,K2555,185.42069,133.17924,100.24941,15.36538,0.1861693,0.21456637,2.7633016,1,MPO687065,35.0,4,2014,022,0.84,M-v,3Ek,MPCLINUX,2014 OK429,20220325
K14Oh4T,19.49,0.15,K2555,161.90287,199.27188,72.35037,4.4014,0.1855651,0.30672928,2.1775388,2,MPO750185,42.0,3,2014,023,0.28,M-v,3Ek,MPCLINUX,2014 OT434,20230416
K14Oh9S,17.47,0.15,K2555,333.76103,345.15543,18.71176,12.05241,0.1298702,0.18506195,3.0497059,0,MPO750185,52.0,7,2009,023,0.23,M-v,3Ek,MPCLINUX,2014 OS439,20230416
K14Oi4F,19.7,0.15,K2555,66.71573,3.98098,318.77592,9.40343,0.1922381,0.29234474,2.2483946,4,MPO602596,16.0,1,33,ays,0.12,M-v,38h,Rudenko,2014 OF444,20140827
K14Oi8V,18.71,0.15,K2555,173.63623,186.82337,119.02112,10.21044,0.192871,0.22534294,2.6744844,2,E2024-F50,24.0,3,2014,023,0.16,M-v,3Ek,Veres,2014 OV448,20230919
K14Oj3G,16.61,0.15,K2555,75.93671,305.81989,87.86633,4.02526,0.2081392,0.12592424,3.9421198,0,MPO906726,53.0,6,2007,025,0.39,M-v,3Ek,MPCLINUX,2014 OG453,20250303
K14Oj7O,19.63,0.15,K2555,72.50452,251.3081,20.07529,3.9519,0.2172697,0.28566126,2.283329,0,MPO845497,40.0,4,2014,024,0.31,M-v,3Ek,MPCLINUX,2014 OO457,20240530
K14Ok2L,17.7,0.15,K2555,315.43112,337.55723,25.26851,1.1867,0.1801585,0.17878883,3.1206313,1,MPO663889,28.0,3,2009,020,0.23,M-v,38h,Veres,2014 OL462,20201105
K14Ok6U,19.83,0.15,K2555,15.52114,257.29073,116.89705,6.02036,0.1541407,0.29143312,2.2530809,3,MPO689669,19.0,2,2014,021,0.37,M-v,3Ek,Veres,2014 OU466,20211126
K14Ol1K,17.15,0.15,K2555,125.95218,73.74481,124.18866,12.20382,0.089028,0.18520568,3.0481278,1,MPO750185,35.0,6,2012,023,0.25,M-v,3Ek,MPCLINUX,2014 OK471,20230415
K14Ol5N,20.31,0.15,K2555,286.34067,250.01599,119.73278,13.33809,0.3007284,0.26501659,2.4004206,9,E2024-U35,9.0,1,7,ays,0.74,M-v,3Ek,Pan,2014 ON475,20140803
K14Ol9S,19.17,0.15,K2555,136.23705,255.79499,115.94507,5.54766,0.2599589,0.22861831,2.6488785,3,MPO770863,33.0,2,2014,023,0.31,M-v,3Ek,MPCLINUX,2014 OS479,20231108
K14Om3Y,17.96,0.15,K2555,60.77107,174.04651,79.44782,10.14553,0.1511741,0.18954531,3.001424,1,MPO838837,26.0,3,2014,024,0.64,M-v,3Ek,MPCLINUX,2014 OY483,20240626
K14Om8J,19.37,0.15,K2555,70.01181,14.38588,338.49858,7.96581,0.1199516,0.2990131,2.2148411,1,MPO869788,28.0,3,2014,024,0.39,M-v,3Ek,MPCLINUX,2014 OJ488,20241009
K14P09A,19.49,0.15,K2555,313.55668,345.96086,356.93619,1.38529,0.2063278,0.26724404,2.3870638,1,E2025-N01,36.0,5,1992,025,0.3,M-v,3Ek,MPCLINUX,2014 PA9,20250630
K14P18W,18.23,0.15,K2555,234.35037,271.5864,335.58578,12.03476,0.2322061,0.22987087,2.6392473,2,E2023-X12,28.0,3,2013,022,0.21,M-v,3Ek,Veres,2014 PW18,20220524
K14P31G,16.7,0.15,K2555,317.6682,27.94764,337.35228,10.02067,0.1675179,0.17866226,3.122105,0,MPO599563,89.0,5,2003,020,0.27,M-v,38h,Rudenko,2014 PG31,20201212
K14P44A,17.19,0.15,K2555,335.03627,225.33854,114.42645,23.58131,0.1933898,0.17611964,3.1520822,0,E2025-N20,37.0,6,2011,025,0.31,M-v,3Ek,MPCLINUX,2014 PA44,20250702
K14P58Y,22.1,0.15,K2555,305.96098,333.05106,333.62642,19.04495,0.4963356,0.26018193,2.4300654,4,MPO311442,21.0,1,54,ays,0.28,M-v,38h,MPCALB,2014 PY58,20140927
